id,no_sapi,rpf,perilaku,ib_ke,jarak_ib,laktasi,ib,pkb,anggota_id,created_at,updated_at
1363,355/XII/AM,9,5,2,17,3,2013-08-20,2013-11-20,312,2013-08-20 17:30:50.000000,2013-11-20 17:30:50.000000
1364,356/IX/AO,9,5,2,226,2,2015-09-23,2015-12-24,990,2015-09-23 17:30:50.000000,2015-12-24 17:30:50.000000
1365,356/X/AK,5,2,2,83,5,2014-10-24,2015-01-24,332,2014-10-24 17:30:50.000000,2015-01-24 17:30:50.000000
1366,356/X/AN,5,3,2,21,4,2015-08-13,2015-11-13,76,2015-08-13 17:30:50.000000,2015-11-13 17:30:50.000000
1367,357/IX/AF,1,5,2,29,4,2010-09-19,2010-12-20,567,2010-09-19 17:30:50.000000,2010-12-20 17:30:50.000000
1368,357/XI/AL,6,4,2,17,1,2010-12-10,2011-03-12,788,2010-12-10 17:30:50.000000,2011-03-12 17:30:50.000000
1369,359/XII/AK,2,4,2,61,3,2015-09-18,2015-12-19,858,2015-09-18 17:30:50.000000,2015-12-19 17:30:50.000000
1370,36/II/AL,1,3,3,116,3,2014-06-25,2014-09-25,412,2014-06-25 17:30:50.000000,2014-09-25 17:30:50.000000
1371,36/II/AN,1,1,3,40,4,2012-04-17,2012-07-18,1502,2012-04-17 17:30:50.000000,2012-07-18 17:30:50.000000
1372,36/III/AI,1,3,2,54,4,2010-11-12,2011-02-12,1492,2010-11-12 17:30:50.000000,2011-02-12 17:30:50.000000
1373,36/IV/AF,3,4,2,82,1,2011-07-24,2011-10-24,457,2011-07-24 17:30:50.000000,2011-10-24 17:30:50.000000
1374,36/IV/AI,3,4,3,46,5,2012-09-23,2012-12-24,1535,2012-09-23 17:30:50.000000,2012-12-24 17:30:50.000000
1375,36/IV/AI,1,1,3,46,4,2014-02-22,2014-05-25,493,2014-02-22 17:30:50.000000,2014-05-25 17:30:50.000000
1376,36/VII/AL,9,5,2,18,5,2011-04-22,2011-07-23,1434,2011-04-22 17:30:50.000000,2011-07-23 17:30:50.000000
1377,36/VII/AL,4,2,4,40,5,2011-06-21,2011-09-21,1443,2011-06-21 17:30:50.000000,2011-09-21 17:30:50.000000
1378,360/X/AH,10,5,3,40,2,2014-09-24,2014-12-25,416,2014-09-24 17:30:50.000000,2014-12-25 17:30:50.000000
1379,360/XII/AK,1,2,2,85,5,2014-04-22,2014-07-23,131,2014-04-22 17:30:50.000000,2014-07-23 17:30:50.000000
1380,360/XII/AL,4,4,2,20,1,2014-06-17,2014-09-17,134,2014-06-17 17:30:50.000000,2014-09-17 17:30:50.000000
1381,360/XII/AN,8,2,2,23,3,2013-12-31,2014-04-02,623,2013-12-31 17:30:50.000000,2014-04-02 17:30:50.000000
1382,361/X/AH,10,3,3,55,2,2010-12-06,2011-03-08,655,2010-12-06 17:30:50.000000,2011-03-08 17:30:50.000000
1383,362/XII/AM,10,1,2,36,2,2014-12-28,2015-03-30,854,2014-12-28 17:30:50.000000,2015-03-30 17:30:50.000000
1384,364/X/AK,6,1,2,68,1,2010-12-10,2011-03-12,626,2010-12-10 17:30:50.000000,2011-03-12 17:30:50.000000
1385,364/XII/AJ,1,2,2,31,4,2013-05-20,2013-08-20,348,2013-05-20 17:30:50.000000,2013-08-20 17:30:50.000000
1386,365/XII/AL,1,3,2,34,4,2015-09-25,2015-12-26,957,2015-09-25 17:30:50.000000,2015-12-26 17:30:50.000000
1387,365/XII/AP,5,3,2,8,3,2015-08-06,2015-11-06,102,2015-08-06 17:30:50.000000,2015-11-06 17:30:50.000000
1388,366/VII/AO,6,3,3,21,4,2013-09-21,2013-12-22,318,2013-09-21 17:30:50.000000,2013-12-22 17:30:50.000000
1389,367/IV/AL,1,4,3,30,4,2014-04-25,2014-07-26,1156,2014-04-25 17:30:50.000000,2014-07-26 17:30:50.000000
1390,367/VI/AL,2,2,2,78,3,2012-11-20,2013-02-20,722,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
1391,367/XII/AL,1,1,4,37,3,2012-09-24,2012-12-25,1143,2012-09-24 17:30:50.000000,2012-12-25 17:30:50.000000
1392,367/XII/AL,6,1,3,30,3,2014-08-23,2014-11-23,953,2014-08-23 17:30:50.000000,2014-11-23 17:30:50.000000
1393,368/VIII/AO,10,5,2,68,5,2013-10-14,2014-01-14,267,2013-10-14 17:30:50.000000,2014-01-14 17:30:50.000000
1394,368/X/AN,10,5,2,19,4,2014-07-12,2014-10-12,62,2014-07-12 17:30:50.000000,2014-10-12 17:30:50.000000
1395,37/I/AN,2,2,3,67,4,2012-05-23,2012-08-23,290,2012-05-23 17:30:50.000000,2012-08-23 17:30:50.000000
1396,37/III/AB,6,2,3,6,1,2010-11-24,2011-02-24,447,2010-11-24 17:30:50.000000,2011-02-24 17:30:50.000000
1397,37/III/AK,8,3,2,79,4,2011-04-23,2011-07-24,987,2011-04-23 17:30:50.000000,2011-07-24 17:30:50.000000
1398,37/VII/AL,5,3,3,32,1,2010-09-07,2010-12-08,1396,2010-09-07 17:30:50.000000,2010-12-08 17:30:50.000000
1399,37/X/AG,3,5,2,64,5,2013-10-24,2014-01-24,1466,2013-10-24 17:30:50.000000,2014-01-24 17:30:50.000000
1400,37/X/AO,10,2,2,62,1,2015-03-27,2015-06-27,736,2015-03-27 17:30:50.000000,2015-06-27 17:30:50.000000
1401,370/II/AG,5,3,3,40,2,2010-08-30,2010-11-30,761,2010-08-30 17:30:50.000000,2010-11-30 17:30:50.000000
1402,370/VI/AL,3,2,2,50,4,2012-11-22,2013-02-22,390,2012-11-22 17:30:50.000000,2013-02-22 17:30:50.000000
1403,370/XII/AM,4,4,2,35,1,2012-09-14,2012-12-15,100,2012-09-14 17:30:50.000000,2012-12-15 17:30:50.000000
1404,370/XII/AM,10,5,2,35,1,2013-03-15,2013-06-13,153,2013-03-15 17:30:50.000000,2013-06-13 17:30:50.000000
1405,371/XII/AP,3,2,2,16,4,2014-12-25,2015-03-27,1038,2014-12-25 17:30:50.000000,2015-03-27 17:30:50.000000
1406,372/VII/AO,9,2,2,21,2,2013-08-19,2013-11-19,1181,2013-08-19 17:30:50.000000,2013-11-19 17:30:50.000000
1407,372/XII/AL,4,1,3,25,3,2012-08-20,2012-11-20,601,2012-08-20 17:30:50.000000,2012-11-20 17:30:50.000000
1408,373/VIII/AN,9,5,2,42,3,2015-09-19,2015-12-20,1259,2015-09-19 17:30:50.000000,2015-12-20 17:30:50.000000
1409,374/XI/AL,9,5,3,81,2,2013-05-23,2013-08-23,580,2013-05-23 17:30:50.000000,2013-08-23 17:30:50.000000
1410,376/XI/AL,2,4,2,52,2,2014-12-31,2015-04-02,1084,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
1411,376/XII/AL,1,4,2,37,3,2015-06-19,2015-09-19,51,2015-06-19 17:30:50.000000,2015-09-19 17:30:50.000000
1412,376/XII/AL,2,3,2,37,3,2015-07-26,2015-10-26,51,2015-07-26 17:30:50.000000,2015-10-26 17:30:50.000000
1413,376/XII/AM,2,1,3,19,5,2014-06-20,2014-09-20,1333,2014-06-20 17:30:50.000000,2014-09-20 17:30:50.000000
1414,376/XII/AM,3,2,2,28,5,2014-02-18,2014-05-21,148,2014-02-18 17:30:50.000000,2014-05-21 17:30:50.000000
1415,377/VIII/AO,1,5,2,54,1,2013-09-25,2013-12-26,320,2013-09-25 17:30:50.000000,2013-12-26 17:30:50.000000
1416,377/VIII/AO,2,3,2,54,4,2015-06-19,2015-09-19,337,2015-06-19 17:30:50.000000,2015-09-19 17:30:50.000000
1417,378/XII/AC,4,3,3,52,5,2012-11-24,2013-02-24,1158,2012-11-24 17:30:50.000000,2013-02-24 17:30:50.000000
1418,378/XII/AM,1,5,2,41,5,2013-02-25,2013-05-28,79,2013-02-25 17:30:50.000000,2013-05-28 17:30:50.000000
1419,379/X/AJ,3,1,3,45,3,2012-09-25,2012-12-26,637,2012-09-25 17:30:50.000000,2012-12-26 17:30:50.000000
1420,38/I/AH,7,5,3,25,5,2012-03-12,2012-06-12,477,2012-03-12 17:30:50.000000,2012-06-12 17:30:50.000000
1421,38/I/AK,3,4,2,28,4,2012-03-22,2012-06-22,1382,2012-03-22 17:30:50.000000,2012-06-22 17:30:50.000000
1422,38/I/AP,9,4,3,41,3,2015-07-25,2015-10-25,1262,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
1423,38/II/AK,9,1,3,99,1,2012-11-20,2013-02-20,1318,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
1424,380/X/AH,9,2,2,57,4,2010-12-01,2011-03-03,670,2010-12-01 17:30:50.000000,2011-03-03 17:30:50.000000
1425,381/XI/AH,3,4,2,22,2,2012-11-21,2013-02-21,666,2012-11-21 17:30:50.000000,2013-02-21 17:30:50.000000
1426,382/VIII/AO,3,1,2,11,1,2013-08-22,2013-11-22,314,2013-08-22 17:30:50.000000,2013-11-22 17:30:50.000000
1427,383/IX/AM,5,3,2,51,5,2013-08-25,2013-11-25,403,2013-08-25 17:30:50.000000,2013-11-25 17:30:50.000000
1428,383/VIII/AO,8,3,3,19,5,2013-09-21,2013-12-22,319,2013-09-21 17:30:50.000000,2013-12-22 17:30:50.000000
1429,383/XI/AN,1,3,3,12,2,2014-03-17,2014-06-17,78,2014-03-17 17:30:50.000000,2014-06-17 17:30:50.000000
1430,383/XI/AN,9,5,2,76,4,2013-06-03,2013-09-03,83,2013-06-03 17:30:50.000000,2013-09-03 17:30:50.000000
1431,383/XI/AN,10,5,2,76,4,2015-08-04,2015-11-04,83,2015-08-04 17:30:50.000000,2015-11-04 17:30:50.000000
1432,384/VIII/AO,7,3,2,87,2,2014-11-22,2015-02-22,334,2014-11-22 17:30:50.000000,2015-02-22 17:30:50.000000
1433,384/XII/AL,6,5,2,74,2,2014-07-04,2014-10-04,59,2014-07-04 17:30:50.000000,2014-10-04 17:30:50.000000
1434,386/XI/AF,3,3,2,61,2,2012-11-20,2013-02-20,1308,2012-11-20 17:30:50.000000,2013-02-20 17:30:50.000000
1435,389/XII/AF,2,4,2,30,3,2010-04-25,2010-07-26,879,2010-04-25 17:30:50.000000,2010-07-26 17:30:50.000000
1436,389/XII/AL,5,2,2,39,5,2015-05-30,2015-08-30,73,2015-05-30 17:30:50.000000,2015-08-30 17:30:50.000000
1437,389/XII/AL,6,5,2,39,1,2015-07-07,2015-10-07,140,2015-07-07 17:30:50.000000,2015-10-07 17:30:50.000000
1438,39/VII/AL,1,1,2,34,2,2012-12-22,2013-03-24,1510,2012-12-22 17:30:50.000000,2013-03-24 17:30:50.000000
1439,390/VIII/AN,10,2,3,22,5,2012-10-24,2013-01-24,1145,2012-10-24 17:30:50.000000,2013-01-24 17:30:50.000000
1440,390/VIII/AN,3,5,3,22,5,2014-12-30,2015-04-01,1146,2014-12-30 17:30:50.000000,2015-04-01 17:30:50.000000
1441,391/XII/AH,2,1,2,61,4,2013-08-20,2013-11-20,479,2013-08-20 17:30:50.000000,2013-11-20 17:30:50.000000
1442,392/XII/AG,4,5,2,43,2,2012-09-20,2012-12-21,574,2012-09-20 17:30:50.000000,2012-12-21 17:30:50.000000
1443,393/IX/AP,8,5,2,96,3,2014-12-24,2015-03-26,927,2014-12-24 17:30:50.000000,2015-03-26 17:30:50.000000
1444,393/XI/AN,3,5,2,47,2,2013-07-24,2013-10-24,311,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
1445,393/XII/AL,6,4,3,22,2,2013-06-21,2013-09-21,805,2013-06-21 17:30:50.000000,2013-09-21 17:30:50.000000
1446,394/IX/AI,7,4,2,17,1,2011-04-23,2011-07-24,818,2011-04-23 17:30:50.000000,2011-07-24 17:30:50.000000
1447,394/XI/AN,4,2,2,42,4,2013-12-28,2014-03-30,112,2013-12-28 17:30:50.000000,2014-03-30 17:30:50.000000
1448,394/XII/AK,1,2,2,40,2,2014-08-23,2014-11-23,992,2014-08-23 17:30:50.000000,2014-11-23 17:30:50.000000
1449,394/XII/AL,8,3,3,30,1,2013-05-23,2013-08-23,1122,2013-05-23 17:30:50.000000,2013-08-23 17:30:50.000000
1450,396/IX/AN,1,3,3,111,3,2015-04-25,2015-07-26,1160,2015-04-25 17:30:50.000000,2015-07-26 17:30:50.000000
1451,396/XII/AL,3,3,2,45,4,2013-05-19,2013-08-19,938,2013-05-19 17:30:50.000000,2013-08-19 17:30:50.000000
1452,398/X/AI,9,2,2,37,5,2011-09-22,2011-12-23,787,2011-09-22 17:30:50.000000,2011-12-23 17:30:50.000000
1453,4/I/AC,1,3,2,74,3,2011-10-23,2012-01-23,1024,2011-10-23 17:30:50.000000,2012-01-23 17:30:50.000000
1454,4/I/AG,2,1,2,11,4,2010-11-03,2011-02-03,1039,2010-11-03 17:30:50.000000,2011-02-03 17:30:50.000000
1455,4/I/AM,9,5,3,50,3,2011-04-24,2011-07-25,591,2011-04-24 17:30:50.000000,2011-07-25 17:30:50.000000
1456,40/I/AP,8,3,2,21,3,2014-02-16,2014-05-19,875,2014-02-16 17:30:50.000000,2014-05-19 17:30:50.000000
1457,40/II/AM,2,3,2,48,4,2013-08-14,2013-11-14,484,2013-08-14 17:30:50.000000,2013-11-14 17:30:50.000000
1458,40/III/AH,3,1,2,43,3,2010-11-02,2011-02-02,1467,2010-11-02 17:30:50.000000,2011-02-02 17:30:50.000000
1459,40/III/AN,7,4,2,21,1,2013-06-13,2013-09-13,1469,2013-06-13 17:30:50.000000,2013-09-13 17:30:50.000000
1460,40/IV/AF,9,2,2,57,2,2013-10-02,2014-01-02,266,2013-10-02 17:30:50.000000,2014-01-02 17:30:50.000000
1461,40/IV/AF,3,5,2,57,1,2014-01-18,2014-04-20,268,2014-01-18 17:30:50.000000,2014-04-20 17:30:50.000000
1462,400/XII/AL,9,5,2,71,1,2014-06-17,2014-09-17,869,2014-06-17 17:30:50.000000,2014-09-17 17:30:50.000000
1463,401/XII/AK,10,2,3,23,4,2015-02-23,2015-05-26,957,2015-02-23 17:30:50.000000,2015-05-26 17:30:50.000000
1464,403/X/AO,8,4,2,21,5,2014-07-05,2014-10-05,550,2014-07-05 17:30:50.000000,2014-10-05 17:30:50.000000
1465,403/XII/AO,5,5,2,34,5,2014-07-14,2014-10-14,147,2014-07-14 17:30:50.000000,2014-10-14 17:30:50.000000
1466,404/XII/AO,3,1,2,22,3,2014-07-22,2014-10-22,1108,2014-07-22 17:30:50.000000,2014-10-22 17:30:50.000000
1467,405/VIII/AO,4,2,4,80,1,2014-12-27,2015-03-29,95,2014-12-27 17:30:50.000000,2015-03-29 17:30:50.000000
1468,405/VIII/AO,6,4,2,19,5,2013-09-19,2013-12-20,122,2013-09-19 17:30:50.000000,2013-12-20 17:30:50.000000
1469,407/IX/AN,6,1,2,78,2,2012-11-21,2013-02-21,576,2012-11-21 17:30:50.000000,2013-02-21 17:30:50.000000
1470,407/IX/AN,3,5,2,66,3,2014-11-25,2015-02-25,418,2014-11-25 17:30:50.000000,2015-02-25 17:30:50.000000
1471,407/XII/AE,2,3,2,32,5,2012-07-24,2012-10-24,1121,2012-07-24 17:30:50.000000,2012-10-24 17:30:50.000000
1472,408/II/AG,10,5,2,32,2,2014-02-20,2014-05-23,720,2014-02-20 17:30:50.000000,2014-05-23 17:30:50.000000
1473,408/VIII/AM,8,3,2,18,3,2012-09-24,2012-12-25,385,2012-09-24 17:30:50.000000,2012-12-25 17:30:50.000000
1474,408/XII/AJ,5,4,2,97,1,2010-08-26,2010-11-26,688,2010-08-26 17:30:50.000000,2010-11-26 17:30:50.000000
1475,408/XII/AN,3,3,4,138,1,2015-06-24,2015-09-24,861,2015-06-24 17:30:50.000000,2015-09-24 17:30:50.000000
1476,409/XII/AK,4,5,4,25,4,2011-06-20,2011-09-20,637,2011-06-20 17:30:50.000000,2011-09-20 17:30:50.000000
1477,41/II/AE,4,2,2,98,1,2013-04-16,2013-07-17,1240,2013-04-16 17:30:50.000000,2013-07-17 17:30:50.000000
1478,41/II/AE,7,5,2,98,3,2014-02-24,2014-05-27,1206,2014-02-24 17:30:50.000000,2014-05-27 17:30:50.000000
1479,41/II/AM,4,3,2,50,2,2011-04-19,2011-07-20,450,2011-04-19 17:30:50.000000,2011-07-20 17:30:50.000000
1480,41/II/AP,3,5,4,256,5,2015-09-22,2015-12-23,1270,2015-09-22 17:30:50.000000,2015-12-23 17:30:50.000000
1481,410/XII/AJ,7,3,2,25,4,2010-12-23,2011-03-25,682,2010-12-23 17:30:50.000000,2011-03-25 17:30:50.000000
1482,410/XII/AN,7,2,2,19,3,2013-07-24,2013-10-24,969,2013-07-24 17:30:50.000000,2013-10-24 17:30:50.000000
1483,411/XII/AN,8,1,2,70,3,2013-08-14,2013-11-14,745,2013-08-14 17:30:50.000000,2013-11-14 17:30:50.000000
1484,412/VI/AL,6,2,2,77,4,2013-05-23,2013-08-23,702,2013-05-23 17:30:50.000000,2013-08-23 17:30:50.000000
1485,413/XII/AO,6,5,3,26,1,2015-07-25,2015-10-25,1325,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
1486,415/XI/AN,6,3,2,28,1,2015-04-24,2015-07-25,1097,2015-04-24 17:30:50.000000,2015-07-25 17:30:50.000000
1487,415/XII/AN,5,4,3,24,5,2013-02-12,2013-05-15,177,2013-02-12 17:30:50.000000,2013-05-15 17:30:50.000000
1488,416/IX/AO,6,2,4,39,2,2015-06-24,2015-09-24,1147,2015-06-24 17:30:50.000000,2015-09-24 17:30:50.000000
1489,417/XII/AI,4,3,2,18,5,2012-12-31,2013-04-02,694,2012-12-31 17:30:50.000000,2013-04-02 17:30:50.000000
1490,42/I/AL,8,1,3,79,3,2015-06-24,2015-09-24,1166,2015-06-24 17:30:50.000000,2015-09-24 17:30:50.000000
1491,42/II/AK,5,5,3,63,3,2011-07-11,2011-10-11,92,2011-07-11 17:30:50.000000,2011-10-11 17:30:50.000000
1492,42/III/AE,8,5,2,70,2,2011-06-15,2011-09-15,746,2011-06-15 17:30:50.000000,2011-09-15 17:30:50.000000
1493,42/III/AE,8,5,2,70,5,2012-12-14,2013-03-16,746,2012-12-14 17:30:50.000000,2013-03-16 17:30:50.000000
1494,42/III/AE,10,5,2,70,3,2014-06-28,2014-09-28,746,2014-06-28 17:30:50.000000,2014-09-28 17:30:50.000000
1495,42/IV/AG,8,4,2,11,2,2010-10-30,2011-01-30,991,2010-10-30 17:30:50.000000,2011-01-30 17:30:50.000000
1496,420/XII/AF,2,5,2,62,1,2010-12-12,2011-03-14,832,2010-12-12 17:30:50.000000,2011-03-14 17:30:50.000000
1497,421/II/AK,10,4,2,19,4,2014-02-22,2014-05-25,781,2014-02-22 17:30:50.000000,2014-05-25 17:30:50.000000
1498,421/XII/AD,3,1,3,43,3,2012-08-22,2012-11-22,659,2012-08-22 17:30:50.000000,2012-11-22 17:30:50.000000
1499,422/XII/AJ,4,1,2,67,4,2013-06-20,2013-09-20,676,2013-06-20 17:30:50.000000,2013-09-20 17:30:50.000000
1500,423/IX/AN,2,1,3,17,3,2012-09-21,2012-12-22,382,2012-09-21 17:30:50.000000,2012-12-22 17:30:50.000000
1501,424/IX/AN,10,4,2,32,1,2012-09-23,2012-12-24,1157,2012-09-23 17:30:50.000000,2012-12-24 17:30:50.000000
1502,425/IX/AN,10,5,2,44,1,2012-09-24,2012-12-25,1140,2012-09-24 17:30:50.000000,2012-12-25 17:30:50.000000
1503,426/XII/AJ,3,5,3,32,3,2011-04-17,2011-07-18,663,2011-04-17 17:30:50.000000,2011-07-18 17:30:50.000000
1504,43/II/AP,9,3,2,39,3,2014-03-25,2014-06-25,584,2014-03-25 17:30:50.000000,2014-06-25 17:30:50.000000
1505,43/III/AL,3,1,2,16,2,2012-05-06,2012-08-06,94,2012-05-06 17:30:50.000000,2012-08-06 17:30:50.000000
1506,43/III/AM,7,5,3,116,2,2011-07-23,2011-10-23,1054,2011-07-23 17:30:50.000000,2011-10-23 17:30:50.000000
1507,43/III/AN,7,4,3,20,2,2015-04-24,2015-07-25,1049,2015-04-24 17:30:50.000000,2015-07-25 17:30:50.000000
1508,43/V/AM,6,1,2,61,3,2011-10-08,2012-01-08,221,2011-10-08 17:30:50.000000,2012-01-08 17:30:50.000000
1509,431/XII/AJ,2,2,2,96,2,2012-04-20,2012-07-21,790,2012-04-20 17:30:50.000000,2012-07-21 17:30:50.000000
1510,432/IX/AN,2,1,3,21,5,2012-09-17,2012-12-18,699,2012-09-17 17:30:50.000000,2012-12-18 17:30:50.000000
1511,432/XII/AI,8,3,2,22,1,2010-12-02,2011-03-04,905,2010-12-02 17:30:50.000000,2011-03-04 17:30:50.000000
1512,436/XI/AJ,9,1,2,92,2,2010-09-05,2010-12-06,687,2010-09-05 17:30:50.000000,2010-12-06 17:30:50.000000
1513,437/XII/AJ,2,3,2,20,1,2012-12-28,2013-03-30,656,2012-12-28 17:30:50.000000,2013-03-30 17:30:50.000000
1514,437/XII/AP,4,2,2,199,3,2015-07-25,2015-10-25,1267,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
1515,438/XI/AK,10,2,3,30,2,2010-05-25,2010-08-25,800,2010-05-25 17:30:50.000000,2010-08-25 17:30:50.000000
1516,439/XII/AG,4,4,2,50,3,2011-04-19,2011-07-20,1118,2011-04-19 17:30:50.000000,2011-07-20 17:30:50.000000
1517,44/I/AH,4,2,4,20,3,2012-02-28,2012-05-30,527,2012-02-28 17:30:50.000000,2012-05-30 17:30:50.000000
1518,44/II/AK,7,3,4,39,4,2013-10-23,2014-01-23,1058,2013-10-23 17:30:50.000000,2014-01-23 17:30:50.000000
1519,44/II/AN,4,5,2,21,2,2012-03-19,2012-06-19,1474,2012-03-19 17:30:50.000000,2012-06-19 17:30:50.000000
1520,44/II/AN,7,5,3,19,5,2014-02-19,2014-05-22,1474,2014-02-19 17:30:50.000000,2014-05-22 17:30:50.000000
1521,44/V/AF,10,2,2,27,1,2012-09-09,2012-12-10,175,2012-09-09 17:30:50.000000,2012-12-10 17:30:50.000000
1522,44/VII/AL,4,3,2,70,2,2011-09-24,2011-12-25,918,2011-09-24 17:30:50.000000,2011-12-25 17:30:50.000000
1523,44/XIII/AL,6,1,3,19,5,2010-09-21,2010-12-22,758,2010-09-21 17:30:50.000000,2010-12-22 17:30:50.000000
1524,440/X/AN,10,3,3,24,2,2013-05-22,2013-08-22,1064,2013-05-22 17:30:50.000000,2013-08-22 17:30:50.000000
1525,442/XI/AJ,8,4,4,25,4,2010-08-30,2010-11-30,661,2010-08-30 17:30:50.000000,2010-11-30 17:30:50.000000
1526,448/X/AM,2,4,3,19,3,2013-12-29,2014-03-31,407,2013-12-29 17:30:50.000000,2014-03-31 17:30:50.000000
1527,449/XII/AG,1,5,2,61,2,2010-12-10,2011-03-12,610,2010-12-10 17:30:50.000000,2011-03-12 17:30:50.000000
1528,45/I/AJ,4,3,2,12,3,2013-01-23,2013-04-25,1193,2013-01-23 17:30:50.000000,2013-04-25 17:30:50.000000
1529,45/I/AK,6,1,2,10,4,2013-08-16,2013-11-16,743,2013-08-16 17:30:50.000000,2013-11-16 17:30:50.000000
1530,45/I/AL,10,2,2,30,4,2012-10-22,2013-01-22,590,2012-10-22 17:30:50.000000,2013-01-22 17:30:50.000000
1531,45/II/AG,8,1,3,40,4,2011-04-13,2011-07-14,216,2011-04-13 17:30:50.000000,2011-07-14 17:30:50.000000
1532,45/III/AF,1,2,2,10,3,2012-05-22,2012-08-22,289,2012-05-22 17:30:50.000000,2012-08-22 17:30:50.000000
1533,45/III/AH,9,3,2,52,4,2013-08-24,2013-11-24,548,2013-08-24 17:30:50.000000,2013-11-24 17:30:50.000000
1534,45/IV/AL,4,4,2,137,2,2010-08-28,2010-11-28,83,2010-08-28 17:30:50.000000,2010-11-28 17:30:50.000000
1535,451/XI/AN,1,2,2,54,3,2014-10-29,2015-01-29,269,2014-10-29 17:30:50.000000,2015-01-29 17:30:50.000000
1536,456/X/AO,1,2,2,80,3,2014-12-31,2015-04-02,848,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
1537,46/II/AK,2,5,3,20,1,2010-11-18,2011-02-18,1025,2010-11-18 17:30:50.000000,2011-02-18 17:30:50.000000
1538,46/II/AK,2,3,2,62,1,2012-12-10,2013-03-12,255,2012-12-10 17:30:50.000000,2013-03-12 17:30:50.000000
1539,46/II/AK,7,4,2,62,4,2013-01-25,2013-04-27,258,2013-01-25 17:30:50.000000,2013-04-27 17:30:50.000000
1540,46/II/AK,4,4,2,62,3,2014-04-25,2014-07-26,410,2014-04-25 17:30:50.000000,2014-07-26 17:30:50.000000
1541,46/VI/AN,6,4,2,66,2,2015-03-22,2015-06-22,1479,2015-03-22 17:30:50.000000,2015-06-22 17:30:50.000000
1542,46/XII/AN,9,4,2,57,4,2015-09-25,2015-12-26,1285,2015-09-25 17:30:50.000000,2015-12-26 17:30:50.000000
1543,461/XII/AN,7,4,2,108,2,2013-06-21,2013-09-21,922,2013-06-21 17:30:50.000000,2013-09-21 17:30:50.000000
1544,47/II/AO,5,5,3,41,4,2013-04-22,2013-07-23,393,2013-04-22 17:30:50.000000,2013-07-23 17:30:50.000000
1545,47/III/AK,8,1,4,89,2,2012-05-14,2012-08-14,1071,2012-05-14 17:30:50.000000,2012-08-14 17:30:50.000000
1546,47/IV/AL,3,2,2,59,5,2010-11-13,2011-02-13,170,2010-11-13 17:30:50.000000,2011-02-13 17:30:50.000000
1547,470/XII/AN,1,5,3,168,1,2015-07-25,2015-10-25,1275,2015-07-25 17:30:50.000000,2015-10-25 17:30:50.000000
1548,471/XII/AJ,9,5,2,44,1,2010-08-29,2010-11-29,645,2010-08-29 17:30:50.000000,2010-11-29 17:30:50.000000
1549,475/XII/AO,1,4,2,33,5,2014-04-23,2014-07-24,866,2014-04-23 17:30:50.000000,2014-07-24 17:30:50.000000
1550,478/XII/AM,2,5,2,22,4,2014-12-31,2015-04-02,47,2014-12-31 17:30:50.000000,2015-04-02 17:30:50.000000
1551,479/XII/AJ,8,2,2,45,1,2010-04-22,2010-07-23,914,2010-04-22 17:30:50.000000,2010-07-23 17:30:50.000000
1552,48/II/AI,5,2,2,18,5,2012-09-20,2012-12-21,599,2012-09-20 17:30:50.000000,2012-12-21 17:30:50.000000
1553,48/II/AI,3,2,2,43,1,2013-12-27,2014-03-29,594,2013-12-27 17:30:50.000000,2014-03-29 17:30:50.000000
1554,489/XI/AO,8,2,2,132,1,2015-06-15,2015-09-15,506,2015-06-15 17:30:50.000000,2015-09-15 17:30:50.000000
1555,49/IV/AJ,1,1,2,67,4,2011-07-25,2011-10-25,148,2011-07-25 17:30:50.000000,2011-10-25 17:30:50.000000
1556,49/VII/AM,4,2,3,92,5,2011-10-09,2012-01-09,222,2011-10-09 17:30:50.000000,2012-01-09 17:30:50.000000
1557,490/XII/AJ,7,1,2,46,3,2010-05-25,2010-08-25,674,2010-05-25 17:30:50.000000,2010-08-25 17:30:50.000000
1558,494/XI/AO,5,1,3,44,5,2014-02-21,2014-05-24,159,2014-02-21 17:30:50.000000,2014-05-24 17:30:50.000000
1559,497/XII/AM,3,1,2,39,3,2014-07-12,2014-10-12,136,2014-07-12 17:30:50.000000,2014-10-12 17:30:50.000000
1560,5/I/AH,9,2,3,40,2,2011-10-20,2012-01-20,1246,2011-10-20 17:30:50.000000,2012-01-20 17:30:50.000000
1561,5/I/AJ,9,2,2,88,1,2011-04-24,2011-07-25,1175,2011-04-24 17:30:50.000000,2011-07-25 17:30:50.000000
1562,5/I/AJ,7,2,2,88,4,2015-03-21,2015-06-21,771,2015-03-21 17:30:50.000000,2015-06-21 17:30:50.000000
1563,5/I/AJ,9,5,2,23,5,2011-06-13,2011-09-13,452,2011-06-13 17:30:50.000000,2011-09-13 17:30:50.000000
